,Date,Currency,Value
4499,2018-03-12,"Chinese renminbi, daily average",0.2027
4500,2018-03-13,"Chinese renminbi, daily average",0.2042
4501,2018-03-14,"Chinese renminbi, daily average",0.2049
4502,2018-03-15,"Chinese renminbi, daily average",0.2061
4503,2018-03-16,"Chinese renminbi, daily average",0.2067
4504,2018-03-17,"Chinese renminbi, daily average",0.0
4505,2018-03-18,"Chinese renminbi, daily average",0.0
4506,2018-03-19,"Chinese renminbi, daily average",0.2065
4507,2018-03-20,"Chinese renminbi, daily average",0.2065
4508,2018-03-21,"Chinese renminbi, daily average",0.2049
4509,2018-03-22,"Chinese renminbi, daily average",0.2038
4510,2018-03-23,"Chinese renminbi, daily average",0.2035
4511,2018-03-24,"Chinese renminbi, daily average",0.0
4512,2018-03-25,"Chinese renminbi, daily average",0.0
4513,2018-03-26,"Chinese renminbi, daily average",0.2053
4514,2018-03-27,"Chinese renminbi, daily average",0.2048
4515,2018-03-28,"Chinese renminbi, daily average",0.2049
4516,2018-03-29,"Chinese renminbi, daily average",0.205
4518,2018-03-31,"Chinese renminbi, daily average",0.0
4519,2018-04-01,"Chinese renminbi, daily average",0.0
4520,2018-04-02,"Chinese renminbi, daily average",0.2055
4521,2018-04-03,"Chinese renminbi, daily average",0.2037
4522,2018-04-04,"Chinese renminbi, daily average",0.2032
4523,2018-04-05,"Chinese renminbi, daily average",0.2026
4524,2018-04-06,"Chinese renminbi, daily average",0.2024
4525,2018-04-07,"Chinese renminbi, daily average",0.0
4526,2018-04-08,"Chinese renminbi, daily average",0.0
4527,2018-04-09,"Chinese renminbi, daily average",0.2018
4528,2018-04-10,"Chinese renminbi, daily average",0.2008
4529,2018-04-11,"Chinese renminbi, daily average",0.2006
4530,2018-04-12,"Chinese renminbi, daily average",0.2002
4531,2018-04-13,"Chinese renminbi, daily average",0.2007
4532,2018-04-14,"Chinese renminbi, daily average",0.0
4533,2018-04-15,"Chinese renminbi, daily average",0.0
4534,2018-04-16,"Chinese renminbi, daily average",0.2004
4535,2018-04-17,"Chinese renminbi, daily average",0.1998
4536,2018-04-18,"Chinese renminbi, daily average",0.201
4537,2018-04-19,"Chinese renminbi, daily average",0.2012
4538,2018-04-20,"Chinese renminbi, daily average",0.2022
4539,2018-04-21,"Chinese renminbi, daily average",0.0
4540,2018-04-22,"Chinese renminbi, daily average",0.0
4541,2018-04-23,"Chinese renminbi, daily average",0.2032
4542,2018-04-24,"Chinese renminbi, daily average",0.2034
4543,2018-04-25,"Chinese renminbi, daily average",0.2034
4544,2018-04-26,"Chinese renminbi, daily average",0.2031
4545,2018-04-27,"Chinese renminbi, daily average",0.2029
4546,2018-04-28,"Chinese renminbi, daily average",0.0
4547,2018-04-29,"Chinese renminbi, daily average",0.0
4548,2018-04-30,"Chinese renminbi, daily average",0.2027
4549,2018-05-01,"Chinese renminbi, daily average",0.2032
4550,2018-05-02,"Chinese renminbi, daily average",0.202
4551,2018-05-03,"Chinese renminbi, daily average",0.2025
4552,2018-05-04,"Chinese renminbi, daily average",0.2021
4553,2018-05-05,"Chinese renminbi, daily average",0.0
4554,2018-05-06,"Chinese renminbi, daily average",0.0
4555,2018-05-07,"Chinese renminbi, daily average",0.202
4556,2018-05-08,"Chinese renminbi, daily average",0.2035
4557,2018-05-09,"Chinese renminbi, daily average",0.202
4558,2018-05-10,"Chinese renminbi, daily average",0.2012
4559,2018-05-11,"Chinese renminbi, daily average",0.2018
4560,2018-05-12,"Chinese renminbi, daily average",0.0
4561,2018-05-13,"Chinese renminbi, daily average",0.0
4562,2018-05-14,"Chinese renminbi, daily average",0.2015
4563,2018-05-15,"Chinese renminbi, daily average",0.2019
4564,2018-05-16,"Chinese renminbi, daily average",0.201
